timestamp, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw.instant [W], power.limit [W], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.gpucurrent, pcie.link.width.current, clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/07/24 06:30:24.198, P2, 1695, 7601, 90.50, 230.00, 56, 0, 0, 21086, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:30:25.208, P2, 1695, 7601, 71.53, 230.00, 55, 0, 0, 21086, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:30:26.208, P2, 1890, 7601, 220.62, 230.00, 61, 91, 68, 21086, 3, 16, Active, Not Active, Not Active
2026/07/24 06:30:27.209, P2, 1875, 7601, 219.71, 230.00, 62, 91, 68, 21086, 3, 16, Active, Not Active, Not Active
2026/07/24 06:30:28.210, P2, 1905, 7601, 219.28, 230.00, 62, 91, 68, 21086, 3, 16, Active, Not Active, Not Active
2026/07/24 06:30:29.211, P2, 1890, 7601, 186.64, 230.00, 62, 77, 36, 21086, 3, 16, Active, Not Active, Not Active
2026/07/24 06:30:30.211, P2, 1890, 7601, 153.78, 230.00, 62, 57, 11, 21086, 3, 16, Active, Not Active, Not Active
2026/07/24 06:30:31.212, P2, 1890, 7601, 169.60, 230.00, 63, 74, 14, 21086, 3, 16, Active, Not Active, Not Active
2026/07/24 06:30:32.213, P2, 1890, 7601, 201.92, 230.00, 64, 100, 19, 21086, 3, 16, Active, Not Active, Not Active
2026/07/24 06:30:33.214, P2, 1860, 7601, 202.95, 230.00, 64, 100, 19, 21086, 3, 16, Active, Not Active, Not Active
2026/07/24 06:30:34.214, P2, 1860, 7601, 203.36, 230.00, 64, 97, 19, 21086, 3, 16, Active, Not Active, Not Active
2026/07/24 06:30:35.215, P2, 1845, 7601, 199.69, 230.00, 65, 97, 19, 21086, 3, 16, Active, Not Active, Not Active
2026/07/24 06:30:36.216, P2, 1830, 7601, 201.99, 230.00, 65, 97, 19, 21086, 3, 16, Active, Not Active, Not Active
2026/07/24 06:30:37.217, P2, 1830, 7601, 204.80, 230.00, 66, 97, 19, 21086, 3, 16, Active, Not Active, Not Active
2026/07/24 06:30:38.217, P2, 1830, 7601, 205.19, 230.00, 66, 97, 19, 21086, 3, 16, Active, Not Active, Not Active
2026/07/24 06:30:39.218, P2, 1815, 7601, 208.06, 230.00, 66, 99, 19, 21086, 3, 16, Active, Not Active, Not Active
2026/07/24 06:30:40.219, P2, 1890, 7601, 99.11, 230.00, 63, 0, 0, 21086, 3, 16, Not Active, Not Active, Not Active
