timestamp, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw.instant [W], power.limit [W], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.gpucurrent, pcie.link.width.current, clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/07/24 05:51:17.588, P2, 1860, 7601, 112.95, 230.00, 74, 0, 0, 21112, 3, 16, Not Active, Not Active, Not Active
2026/07/24 05:51:18.593, P2, 1695, 7601, 109.98, 230.00, 72, 0, 0, 21112, 3, 16, Not Active, Not Active, Not Active
2026/07/24 05:51:19.594, P2, 1530, 7601, 202.77, 230.00, 76, 91, 92, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:20.595, P2, 1590, 7601, 224.51, 230.00, 77, 91, 93, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:21.595, P2, 1620, 7601, 225.29, 230.00, 77, 91, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:22.597, P2, 1620, 7601, 226.91, 230.00, 78, 90, 93, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:23.598, P2, 1620, 7601, 227.38, 230.00, 78, 91, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:24.599, P2, 1635, 7601, 219.80, 230.00, 78, 91, 92, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:25.600, P2, 1620, 7601, 224.27, 230.00, 78, 91, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:26.601, P2, 1620, 7601, 225.11, 230.00, 78, 91, 93, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:27.602, P2, 1635, 7601, 227.25, 230.00, 78, 91, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:28.603, P2, 1635, 7601, 201.46, 230.00, 78, 91, 92, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:29.604, P2, 1650, 7601, 231.74, 230.00, 78, 91, 93, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:30.605, P2, 1635, 7601, 230.52, 230.00, 78, 91, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:31.606, P2, 1635, 7601, 229.63, 230.00, 78, 91, 93, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:32.607, P2, 1620, 7601, 229.60, 230.00, 78, 91, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:33.608, P2, 1470, 7601, 221.08, 230.00, 79, 95, 42, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:34.609, P2, 1650, 7601, 233.09, 230.00, 79, 91, 93, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:35.610, P2, 1650, 7601, 231.59, 230.00, 79, 91, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:36.611, P2, 1650, 7601, 230.91, 230.00, 79, 91, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:37.612, P2, 1635, 7601, 230.30, 230.00, 79, 91, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:38.613, P2, 1515, 7601, 223.06, 230.00, 79, 98, 47, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:39.614, P2, 1605, 7601, 233.24, 230.00, 79, 91, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:40.615, P2, 1635, 7601, 231.44, 230.00, 79, 91, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:41.617, P2, 1620, 7601, 232.07, 230.00, 79, 91, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:42.618, P2, 1380, 7601, 229.49, 230.00, 79, 91, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:43.619, P2, 1575, 7601, 208.90, 230.00, 78, 91, 92, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:44.621, P2, 1590, 7601, 222.60, 230.00, 79, 91, 93, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:45.622, P2, 1605, 7601, 225.12, 230.00, 79, 91, 93, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:46.623, P2, 1620, 7601, 225.82, 230.00, 79, 91, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:47.624, P2, 1470, 7601, 235.19, 230.00, 79, 93, 71, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:48.625, P2, 1635, 7601, 218.66, 230.00, 79, 91, 92, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:49.628, P2, 1635, 7601, 223.03, 230.00, 79, 91, 93, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:50.629, P2, 1635, 7601, 225.27, 230.00, 79, 91, 93, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:51.630, P2, 1620, 7601, 226.75, 230.00, 79, 91, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:51:52.631, P2, 1635, 7601, 227.58, 230.00, 79, 92, 95, 21112, 3, 16, Active, Not Active, Not Active
