timestamp, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw.instant [W], power.limit [W], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.gpucurrent, pcie.link.width.current, clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/07/24 05:49:59.197, P2, 1875, 7601, 108.76, 230.00, 71, 0, 0, 21112, 3, 16, Not Active, Not Active, Not Active
2026/07/24 05:50:00.202, P2, 1695, 7601, 105.59, 230.00, 70, 0, 0, 21112, 3, 16, Not Active, Not Active, Not Active
2026/07/24 05:50:01.203, P2, 1695, 7601, 218.80, 230.00, 72, 93, 93, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:02.204, P2, 1695, 7601, 223.49, 230.00, 74, 93, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:03.205, P2, 1680, 7601, 226.58, 230.00, 74, 92, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:04.206, P2, 1680, 7601, 226.06, 230.00, 75, 93, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:05.207, P2, 1470, 7601, 222.97, 230.00, 75, 98, 40, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:06.208, P2, 1710, 7601, 232.18, 230.00, 75, 93, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:07.209, P2, 1695, 7601, 228.43, 230.00, 75, 92, 93, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:08.210, P2, 1680, 7601, 229.91, 230.00, 76, 93, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:09.211, P2, 1545, 7601, 234.55, 230.00, 76, 91, 87, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:10.212, P2, 1695, 7601, 233.81, 230.00, 76, 93, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:11.213, P2, 1695, 7601, 234.41, 230.00, 76, 93, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:12.214, P2, 1680, 7601, 234.06, 230.00, 76, 92, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:13.215, P2, 1680, 7601, 231.17, 230.00, 76, 93, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:14.215, P2, 1695, 7601, 228.61, 230.00, 76, 93, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:15.216, P2, 1680, 7601, 227.88, 230.00, 76, 93, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:16.217, P2, 1680, 7601, 229.50, 230.00, 77, 92, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:17.219, P2, 1665, 7601, 227.93, 230.00, 77, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:18.220, P2, 1590, 7601, 201.07, 230.00, 76, 94, 93, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:19.221, P2, 1635, 7601, 220.44, 230.00, 77, 93, 93, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:20.222, P2, 1635, 7601, 224.33, 230.00, 77, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:21.223, P2, 1650, 7601, 224.77, 230.00, 77, 93, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:22.224, P2, 1470, 7601, 233.76, 230.00, 77, 95, 60, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:23.225, P2, 1680, 7601, 234.62, 230.00, 77, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:24.226, P2, 1665, 7601, 232.78, 230.00, 78, 93, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:25.227, P2, 1680, 7601, 229.84, 230.00, 78, 93, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:26.229, P2, 1500, 7601, 235.37, 230.00, 77, 94, 83, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:27.230, P2, 1680, 7601, 232.81, 230.00, 78, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 05:50:28.231, P2, 1680, 7601, 233.70, 230.00, 78, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
