timestamp, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw.instant [W], power.limit [W], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.gpucurrent, pcie.link.width.current, clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/07/24 07:24:19.258, P2, 1800, 7601, 103.90, 300.00, 81, 0, 0, 42276, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:24:20.264, P2, 1800, 7601, 98.47, 300.00, 80, 0, 0, 42276, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:24:21.265, P2, 1845, 7601, 294.19, 300.00, 84, 91, 93, 42276, 3, 16, Active, Not Active, Not Active
2026/07/24 07:24:22.265, P2, 1800, 7601, 279.09, 300.00, 84, 91, 93, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 07:24:23.267, P2, 1815, 7601, 281.40, 300.00, 85, 91, 93, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 07:24:24.267, P2, 1815, 7601, 283.88, 300.00, 85, 91, 94, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 07:24:25.268, P2, 1800, 7601, 282.08, 300.00, 85, 91, 94, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 07:24:26.269, P2, 1815, 7601, 286.08, 300.00, 85, 91, 94, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 07:24:27.270, P2, 1800, 7601, 283.43, 300.00, 85, 91, 94, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 07:24:28.271, P2, 1800, 7601, 284.25, 300.00, 85, 91, 95, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 07:24:29.272, P2, 1800, 7601, 261.12, 300.00, 84, 77, 80, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 07:24:30.274, P2, 1800, 7601, 277.52, 300.00, 85, 91, 93, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 07:24:31.275, P2, 1800, 7601, 280.18, 300.00, 85, 91, 93, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 07:24:32.276, P2, 1800, 7601, 280.05, 300.00, 85, 91, 94, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 07:24:33.277, P2, 1800, 7601, 281.25, 300.00, 85, 91, 93, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 07:24:34.278, P2, 1800, 7601, 283.54, 300.00, 85, 90, 93, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 07:24:35.279, P2, 1800, 7601, 285.05, 300.00, 86, 91, 93, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 07:24:36.280, P2, 1800, 7601, 283.83, 300.00, 86, 91, 94, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 07:24:37.283, P2, 1800, 7601, 286.54, 300.00, 86, 91, 94, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 07:24:38.284, P2, 1800, 7601, 223.71, 300.00, 85, 91, 90, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 07:24:39.286, P2, 1800, 7601, 278.01, 300.00, 86, 90, 92, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 07:24:40.287, P2, 1800, 7601, 280.54, 300.00, 86, 91, 93, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 07:24:41.288, P2, 1800, 7601, 282.81, 300.00, 86, 91, 94, 42276, 3, 16, Not Active, Not Active, Active
