timestamp, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw.instant [W], power.limit [W], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.gpucurrent, pcie.link.width.current, clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/07/24 07:19:35.933, P2, 1860, 7601, 113.84, 230.00, 73, 0, 0, 21112, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:19:36.938, P2, 1695, 7601, 89.45, 230.00, 72, 0, 0, 21112, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:19:37.939, P2, 1650, 7601, 223.66, 230.00, 77, 93, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:19:38.940, P2, 1665, 7601, 226.32, 230.00, 78, 93, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:19:39.941, P2, 1650, 7601, 225.26, 230.00, 78, 93, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:19:40.942, P2, 1665, 7601, 227.65, 230.00, 78, 93, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:19:41.943, P2, 1665, 7601, 229.82, 230.00, 78, 95, 96, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:19:42.951, P2, 1665, 7601, 228.35, 230.00, 78, 93, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:19:43.952, P2, 1680, 7601, 227.06, 230.00, 78, 93, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:19:44.953, P2, 1680, 7601, 225.38, 230.00, 78, 93, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:19:45.955, P2, 1680, 7601, 228.68, 230.00, 78, 94, 96, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:19:46.956, P2, 1665, 7601, 228.86, 230.00, 78, 93, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:19:47.957, P2, 1665, 7601, 229.05, 230.00, 78, 93, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:19:48.958, P2, 1680, 7601, 230.17, 230.00, 79, 93, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:19:49.959, P2, 1665, 7601, 231.04, 230.00, 79, 93, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:19:50.960, P2, 1665, 7601, 228.57, 230.00, 79, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:19:51.961, P2, 1665, 7601, 227.97, 230.00, 79, 94, 96, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:19:52.962, P2, 1665, 7601, 231.24, 230.00, 79, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:19:53.964, P2, 1665, 7601, 229.87, 230.00, 79, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:19:54.965, P2, 1665, 7601, 233.07, 230.00, 79, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:19:55.966, P2, 1665, 7601, 230.85, 230.00, 79, 93, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:19:56.966, P2, 1665, 7601, 229.71, 230.00, 79, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:19:57.968, P2, 1665, 7601, 229.85, 230.00, 79, 93, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:19:58.969, P2, 1665, 7601, 229.27, 230.00, 79, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:19:59.970, P2, 1665, 7601, 228.36, 230.00, 79, 94, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:20:00.971, P2, 1680, 7601, 233.99, 230.00, 79, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:20:01.974, P2, 1665, 7601, 231.47, 230.00, 79, 94, 96, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:20:02.975, P2, 1680, 7601, 232.91, 230.00, 79, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:20:03.976, P2, 1665, 7601, 231.97, 230.00, 79, 93, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:20:04.977, P2, 1680, 7601, 228.64, 230.00, 79, 93, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:20:05.978, P2, 1665, 7601, 228.81, 230.00, 79, 94, 96, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:20:06.979, P2, 1665, 7601, 230.52, 230.00, 79, 94, 96, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:20:07.981, P2, 1635, 7601, 229.25, 230.00, 79, 93, 91, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:20:08.982, P2, 1635, 7601, 231.80, 230.00, 79, 94, 96, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:20:09.983, P2, 1635, 7601, 229.72, 230.00, 79, 93, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:20:10.984, P2, 1650, 7601, 230.80, 230.00, 79, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:20:11.985, P2, 1650, 7601, 229.08, 230.00, 79, 93, 94, 21112, 3, 16, Active, Not Active, Not Active
