timestamp, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw.instant [W], power.limit [W], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.gpucurrent, pcie.link.width.current, clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/07/24 07:21:55.014, P2, 1695, 7601, 110.63, 230.00, 73, 0, 0, 21112, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:21:56.020, P2, 1695, 7601, 88.96, 230.00, 72, 0, 0, 21112, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:21:57.020, P2, 1680, 7601, 234.54, 230.00, 77, 93, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:21:58.021, P2, 1665, 7601, 233.88, 230.00, 77, 93, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:21:59.024, P2, 1680, 7601, 231.28, 230.00, 78, 93, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:00.025, P2, 1665, 7601, 230.96, 230.00, 78, 93, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:01.026, P2, 1665, 7601, 228.10, 230.00, 78, 93, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:02.027, P2, 1665, 7601, 230.42, 230.00, 78, 92, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:03.028, P2, 1665, 7601, 229.06, 230.00, 78, 92, 93, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:04.030, P2, 1665, 7601, 231.20, 230.00, 78, 93, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:05.031, P2, 1665, 7601, 229.81, 230.00, 78, 93, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:06.032, P2, 1665, 7601, 229.35, 230.00, 78, 93, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:07.033, P2, 1665, 7601, 231.83, 230.00, 78, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:08.034, P2, 1680, 7601, 230.52, 230.00, 78, 94, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:09.035, P2, 1665, 7601, 232.23, 230.00, 78, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:10.036, P2, 1665, 7601, 230.72, 230.00, 78, 93, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:11.037, P2, 1650, 7601, 229.57, 230.00, 78, 93, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:12.038, P2, 1665, 7601, 230.54, 230.00, 78, 92, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:13.039, P2, 1680, 7601, 234.48, 230.00, 79, 93, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:14.040, P2, 1680, 7601, 228.96, 230.00, 79, 93, 93, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:15.041, P2, 1665, 7601, 229.32, 230.00, 78, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:16.043, P2, 1665, 7601, 229.58, 230.00, 79, 94, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:17.044, P2, 1665, 7601, 231.71, 230.00, 79, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:18.045, P2, 1665, 7601, 230.74, 230.00, 79, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:19.046, P2, 1665, 7601, 229.64, 230.00, 79, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:20.047, P2, 1665, 7601, 230.23, 230.00, 79, 93, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:21.048, P2, 1665, 7601, 231.14, 230.00, 79, 92, 93, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:22.049, P2, 1680, 7601, 231.66, 230.00, 79, 92, 93, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:23.050, P2, 1665, 7601, 231.07, 230.00, 79, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 07:22:24.051, P2, 1665, 7601, 232.10, 230.00, 79, 94, 94, 21112, 3, 16, Active, Not Active, Not Active
