timestamp, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw.instant [W], power.limit [W], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.gpucurrent, pcie.link.width.current, clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/07/24 07:06:57.512, P2, 1800, 7601, 101.51, 300.00, 79, 0, 0, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:06:58.517, P2, 1800, 7601, 95.36, 300.00, 78, 0, 0, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:06:59.518, P2, 1860, 7601, 243.79, 300.00, 82, 89, 70, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:00.519, P2, 1860, 7601, 248.68, 300.00, 82, 89, 71, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:01.520, P2, 1860, 7601, 248.58, 300.00, 82, 89, 71, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:02.521, P2, 1860, 7601, 249.99, 300.00, 82, 89, 72, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:03.522, P2, 1860, 7601, 250.29, 300.00, 82, 89, 71, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:04.523, P2, 1860, 7601, 244.79, 300.00, 82, 89, 70, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:05.524, P2, 1860, 7601, 245.49, 300.00, 83, 88, 70, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:06.525, P2, 1860, 7601, 246.42, 300.00, 83, 90, 72, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:07.526, P2, 1860, 7601, 247.59, 300.00, 83, 90, 72, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:08.527, P2, 1860, 7601, 248.85, 300.00, 83, 89, 71, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:09.528, P2, 1860, 7601, 249.35, 300.00, 83, 89, 71, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:10.529, P2, 1860, 7601, 247.52, 300.00, 83, 89, 70, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:11.530, P2, 1860, 7601, 248.28, 300.00, 83, 89, 71, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:12.531, P2, 1860, 7601, 248.96, 300.00, 83, 90, 71, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:13.532, P2, 1860, 7601, 250.14, 300.00, 83, 90, 72, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:14.532, P2, 1860, 7601, 251.82, 300.00, 83, 89, 71, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:15.533, P2, 1860, 7601, 246.68, 300.00, 83, 89, 70, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:16.534, P2, 1860, 7601, 248.68, 300.00, 83, 89, 71, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:17.535, P2, 1860, 7601, 249.79, 300.00, 83, 89, 70, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:18.538, P2, 1860, 7601, 251.22, 300.00, 84, 90, 72, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:19.540, P2, 1860, 7601, 250.57, 300.00, 84, 89, 71, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:20.541, P2, 1860, 7601, 249.40, 300.00, 84, 89, 66, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:21.541, P2, 1860, 7601, 247.52, 300.00, 84, 89, 70, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:22.542, P2, 1860, 7601, 251.67, 300.00, 84, 89, 71, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:23.543, P2, 1860, 7601, 249.42, 300.00, 84, 89, 71, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:24.544, P2, 1860, 7601, 247.44, 300.00, 84, 89, 71, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:07:25.545, P2, 1830, 7601, 250.59, 300.00, 84, 88, 71, 42428, 3, 16, Not Active, Not Active, Active
