timestamp, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw.instant [W], power.limit [W], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.gpucurrent, pcie.link.width.current, clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/07/24 07:08:37.541, P2, 1800, 7601, 102.30, 300.00, 80, 0, 0, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:08:38.546, P2, 1800, 7601, 97.05, 300.00, 79, 0, 0, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:08:39.547, P2, 1860, 7601, 243.36, 300.00, 83, 87, 66, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:08:40.548, P2, 1860, 7601, 247.38, 300.00, 83, 87, 66, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:08:41.549, P2, 1860, 7601, 249.90, 300.00, 83, 88, 67, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:08:42.550, P2, 1860, 7601, 247.60, 300.00, 83, 89, 68, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:08:43.552, P2, 1860, 7601, 250.31, 300.00, 83, 88, 68, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:08:44.553, P2, 1860, 7601, 252.94, 300.00, 84, 88, 69, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:08:45.554, P2, 1860, 7601, 239.26, 300.00, 83, 85, 64, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:08:46.555, P2, 1860, 7601, 245.07, 300.00, 83, 87, 65, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:08:47.556, P2, 1860, 7601, 247.67, 300.00, 84, 87, 67, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:08:48.557, P2, 1860, 7601, 250.83, 300.00, 84, 87, 67, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:08:49.557, P2, 1860, 7601, 251.98, 300.00, 84, 89, 69, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:08:50.558, P2, 1860, 7601, 250.72, 300.00, 84, 89, 70, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:08:51.559, P2, 1860, 7601, 244.05, 300.00, 84, 88, 66, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:08:52.560, P2, 1860, 7601, 246.31, 300.00, 84, 87, 66, 42428, 3, 16, Not Active, Not Active, Not Active
2026/07/24 07:08:53.561, P2, 1815, 7601, 236.59, 300.00, 84, 88, 68, 42428, 3, 16, Not Active, Not Active, Active
2026/07/24 07:08:54.562, P2, 1815, 7601, 237.98, 300.00, 84, 89, 68, 42428, 3, 16, Not Active, Not Active, Active
2026/07/24 07:08:55.563, P2, 1860, 7601, 248.49, 300.00, 84, 87, 68, 42428, 3, 16, Not Active, Not Active, Not Active
