timestamp, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw.instant [W], power.limit [W], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.gpucurrent, pcie.link.width.current, clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/07/24 06:53:08.227, P2, 1860, 7601, 105.45, 300.00, 81, 3, 0, 42276, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:53:09.232, P2, 1800, 7601, 99.01, 300.00, 80, 3, 0, 42276, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:53:10.232, P2, 1860, 7601, 274.90, 300.00, 84, 95, 86, 42276, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:53:11.233, P2, 1830, 7601, 268.03, 300.00, 84, 96, 86, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:12.234, P2, 1830, 7601, 268.22, 300.00, 84, 95, 86, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:13.235, P2, 1830, 7601, 267.87, 300.00, 84, 96, 85, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:14.237, P2, 1815, 7601, 265.55, 300.00, 84, 96, 87, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:15.238, P2, 1800, 7601, 266.99, 300.00, 84, 96, 87, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:16.239, P2, 1815, 7601, 268.39, 300.00, 84, 96, 88, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:17.240, P2, 1815, 7601, 269.21, 300.00, 84, 97, 87, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:18.241, P2, 1815, 7601, 253.96, 300.00, 84, 88, 77, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:19.242, P2, 1815, 7601, 265.07, 300.00, 84, 97, 86, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:20.243, P2, 1815, 7601, 265.22, 300.00, 84, 96, 86, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:21.244, P2, 1800, 7601, 261.83, 300.00, 84, 96, 87, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:22.245, P2, 1815, 7601, 266.05, 300.00, 84, 96, 87, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:23.246, P2, 1815, 7601, 265.68, 300.00, 84, 97, 88, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:24.247, P2, 1815, 7601, 266.62, 300.00, 84, 97, 87, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:25.248, P2, 1800, 7601, 266.01, 300.00, 84, 96, 87, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:26.249, P2, 1800, 7601, 264.32, 300.00, 84, 97, 87, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:27.251, P2, 1800, 7601, 293.22, 300.00, 85, 95, 77, 42276, 3, 16, Active, Not Active, Not Active
2026/07/24 06:53:28.253, P2, 1815, 7601, 266.05, 300.00, 85, 97, 87, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:29.253, P2, 1815, 7601, 266.04, 300.00, 85, 96, 86, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:30.254, P2, 1815, 7601, 266.20, 300.00, 85, 96, 86, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:31.256, P2, 1800, 7601, 266.05, 300.00, 85, 96, 86, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:32.256, P2, 1815, 7601, 267.61, 300.00, 85, 97, 87, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:33.258, P2, 1815, 7601, 267.54, 300.00, 85, 97, 87, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:34.259, P2, 1800, 7601, 266.39, 300.00, 85, 97, 89, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:35.260, P2, 1800, 7601, 280.58, 300.00, 85, 93, 97, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:36.261, P2, 1800, 7601, 265.11, 300.00, 85, 96, 86, 42276, 3, 16, Not Active, Not Active, Active
2026/07/24 06:53:37.262, P2, 1800, 7601, 261.92, 300.00, 85, 96, 86, 42276, 3, 16, Not Active, Not Active, Active
