timestamp, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw.instant [W], power.limit [W], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.gpucurrent, pcie.link.width.current, clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/07/24 06:07:52.918, P2, 1875, 7601, 100.60, 230.00, 66, 0, 0, 21258, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:07:53.923, P2, 1695, 7601, 98.14, 230.00, 65, 0, 0, 21258, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:07:54.924, P2, 1830, 7601, 225.01, 230.00, 68, 87, 70, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:07:55.925, P2, 1845, 7601, 232.07, 230.00, 70, 87, 70, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:07:56.925, P2, 1830, 7601, 228.72, 230.00, 71, 87, 71, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:07:57.926, P2, 1830, 7601, 227.76, 230.00, 71, 88, 70, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:07:58.927, P2, 1815, 7601, 227.46, 230.00, 71, 89, 71, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:07:59.928, P2, 1815, 7601, 227.12, 230.00, 72, 87, 71, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:00.929, P2, 1815, 7601, 225.93, 230.00, 72, 89, 71, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:01.930, P2, 1815, 7601, 228.90, 230.00, 72, 88, 71, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:02.931, P2, 1815, 7601, 226.68, 230.00, 72, 89, 72, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:03.932, P2, 1815, 7601, 228.60, 230.00, 73, 88, 71, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:04.933, P2, 1815, 7601, 228.99, 230.00, 73, 87, 70, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:05.934, P2, 1815, 7601, 230.97, 230.00, 73, 87, 71, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:06.935, P2, 1815, 7601, 227.42, 230.00, 73, 89, 71, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:07.936, P2, 1815, 7601, 228.37, 230.00, 74, 89, 72, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:08.937, P2, 1815, 7601, 228.29, 230.00, 74, 88, 71, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:09.938, P2, 1815, 7601, 228.84, 230.00, 74, 88, 70, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:10.939, P2, 1815, 7601, 229.92, 230.00, 74, 88, 71, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:11.940, P2, 1800, 7601, 225.53, 230.00, 74, 89, 72, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:12.941, P2, 1815, 7601, 228.77, 230.00, 75, 89, 71, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:13.941, P2, 1800, 7601, 227.21, 230.00, 75, 89, 72, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:14.942, P2, 1800, 7601, 223.60, 230.00, 75, 87, 65, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:15.943, P2, 1815, 7601, 229.92, 230.00, 75, 87, 70, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:16.944, P2, 1800, 7601, 226.55, 230.00, 75, 88, 71, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:17.945, P2, 1800, 7601, 223.13, 230.00, 76, 90, 56, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:18.947, P2, 1770, 7601, 227.27, 230.00, 76, 89, 71, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:19.948, P2, 1800, 7601, 232.61, 230.00, 76, 88, 71, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:20.949, P2, 1800, 7601, 220.22, 230.00, 76, 89, 71, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:21.950, P2, 1800, 7601, 226.69, 230.00, 76, 89, 72, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:22.951, P2, 1785, 7601, 225.16, 230.00, 76, 89, 72, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:23.952, P2, 1800, 7601, 225.28, 230.00, 76, 88, 70, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:24.953, P2, 1785, 7601, 224.41, 230.00, 77, 88, 70, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:25.954, P2, 1785, 7601, 228.97, 230.00, 77, 89, 72, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:26.955, P2, 1785, 7601, 223.85, 230.00, 76, 88, 70, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:27.956, P2, 1800, 7601, 228.69, 230.00, 77, 89, 71, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:28.957, P2, 1785, 7601, 226.78, 230.00, 77, 89, 72, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:29.958, P2, 1800, 7601, 229.76, 230.00, 77, 88, 70, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:30.959, P2, 1785, 7601, 225.20, 230.00, 77, 88, 71, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:31.960, P2, 1785, 7601, 226.22, 230.00, 77, 89, 72, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:32.961, P2, 1800, 7601, 230.17, 230.00, 77, 88, 70, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:33.962, P2, 1785, 7601, 225.48, 230.00, 77, 88, 71, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:34.963, P2, 1785, 7601, 226.98, 230.00, 77, 89, 72, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:35.964, P2, 1800, 7601, 232.74, 230.00, 77, 88, 70, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:36.964, P2, 1785, 7601, 227.78, 230.00, 78, 89, 71, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:37.965, P2, 1785, 7601, 229.14, 230.00, 78, 88, 71, 21258, 3, 16, Active, Not Active, Not Active
2026/07/24 06:08:38.966, P2, 1860, 7601, 110.51, 230.00, 73, 0, 0, 21258, 3, 16, Not Active, Not Active, Not Active
