timestamp, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw.instant [W], power.limit [W], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.gpucurrent, pcie.link.width.current, clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/07/24 06:08:50.847, P2, 1845, 7601, 101.47, 300.00, 79, 0, 0, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:08:51.852, P2, 1800, 7601, 100.59, 300.00, 78, 0, 0, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:08:52.853, P2, 1860, 7601, 224.88, 300.00, 81, 100, 19, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:08:53.854, P2, 1860, 7601, 245.40, 300.00, 82, 87, 67, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:08:54.855, P2, 1860, 7601, 247.21, 300.00, 82, 87, 68, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:08:55.856, P2, 1860, 7601, 249.46, 300.00, 82, 86, 67, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:08:56.857, P2, 1860, 7601, 244.66, 300.00, 82, 87, 66, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:08:57.858, P2, 1860, 7601, 246.10, 300.00, 82, 88, 68, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:08:58.858, P2, 1860, 7601, 249.89, 300.00, 83, 89, 69, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:08:59.859, P2, 1860, 7601, 240.03, 300.00, 82, 100, 20, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:09:00.860, P2, 1860, 7601, 246.14, 300.00, 83, 89, 68, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:09:01.861, P2, 1860, 7601, 248.42, 300.00, 83, 87, 68, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:09:02.861, P2, 1860, 7601, 247.85, 300.00, 83, 89, 69, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:09:03.862, P2, 1860, 7601, 245.91, 300.00, 83, 88, 67, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:09:04.863, P2, 1860, 7601, 246.98, 300.00, 83, 89, 69, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:09:05.864, P2, 1860, 7601, 250.36, 300.00, 83, 87, 68, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:09:06.865, P2, 1845, 7601, 242.07, 300.00, 83, 89, 73, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:09:07.866, P2, 1845, 7601, 244.38, 300.00, 83, 87, 67, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:09:08.867, P2, 1845, 7601, 247.60, 300.00, 83, 87, 68, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:09:09.868, P2, 1845, 7601, 246.25, 300.00, 83, 89, 70, 42424, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:09:10.869, P2, 1845, 7601, 233.70, 300.00, 83, 90, 39, 42428, 3, 16, Not Active, Not Active, Not Active
