timestamp, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw.instant [W], power.limit [W], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.gpucurrent, pcie.link.width.current, clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/07/24 05:39:06.759, P2, 1860, 7601, 103.13, 300.00, 78, 3, 0, 13124, 3, 16, Not Active, Not Active, Not Active
2026/07/24 05:39:07.764, P2, 1800, 7601, 95.34, 300.00, 77, 4, 0, 13124, 3, 16, Not Active, Not Active, Not Active
2026/07/24 05:39:08.765, P2, 1680, 7601, 287.37, 300.00, 81, 83, 41, 13124, 3, 16, Active, Not Active, Not Active
2026/07/24 05:39:09.765, P2, 1695, 7601, 296.50, 300.00, 82, 91, 36, 13124, 3, 16, Active, Not Active, Not Active
2026/07/24 05:39:10.766, P2, 1830, 7601, 234.09, 300.00, 81, 62, 33, 13124, 3, 16, Active, Not Active, Not Active
2026/07/24 05:39:11.767, P2, 1815, 7601, 238.42, 300.00, 81, 65, 35, 13124, 3, 16, Active, Not Active, Not Active
2026/07/24 05:39:12.767, P2, 1830, 7601, 231.12, 300.00, 81, 63, 33, 13124, 3, 16, Active, Not Active, Not Active
2026/07/24 05:39:13.768, P2, 1830, 7601, 239.50, 300.00, 81, 65, 35, 13124, 3, 16, Active, Not Active, Not Active
2026/07/24 05:39:14.769, P2, 1800, 7601, 237.58, 300.00, 81, 60, 36, 13124, 3, 16, Active, Not Active, Not Active
2026/07/24 05:39:15.770, P2, 1860, 7601, 236.74, 300.00, 81, 65, 35, 13124, 3, 16, Not Active, Not Active, Not Active
2026/07/24 05:39:16.770, P2, 1830, 7601, 238.01, 300.00, 81, 66, 35, 13124, 3, 16, Active, Not Active, Not Active
2026/07/24 05:39:17.771, P2, 1710, 7601, 237.14, 300.00, 81, 62, 33, 13124, 3, 16, Active, Not Active, Not Active
2026/07/24 05:39:18.772, P2, 1815, 7601, 228.67, 300.00, 82, 62, 33, 13124, 3, 16, Active, Not Active, Not Active
2026/07/24 05:39:19.772, P2, 1860, 7601, 235.48, 300.00, 81, 65, 35, 13124, 3, 16, Not Active, Not Active, Not Active
2026/07/24 05:39:20.773, P2, 1710, 7601, 237.53, 300.00, 81, 62, 33, 13124, 3, 16, Active, Not Active, Not Active
2026/07/24 05:39:21.774, P2, 1845, 7601, 237.09, 300.00, 82, 62, 35, 13122, 3, 16, Active, Not Active, Not Active
2026/07/24 05:39:22.775, P2, 1800, 7601, 241.63, 300.00, 81, 59, 38, 13122, 3, 16, Active, Not Active, Not Active
2026/07/24 05:39:23.775, P2, 1635, 7601, 313.07, 300.00, 83, 99, 43, 13122, 3, 16, Active, Not Active, Not Active
2026/07/24 05:39:24.776, P2, 1860, 7601, 211.72, 300.00, 81, 47, 31, 13122, 3, 16, Not Active, Not Active, Not Active
2026/07/24 05:39:25.777, P2, 1845, 7601, 208.67, 300.00, 81, 46, 31, 13122, 3, 16, Active, Not Active, Not Active
