timestamp, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw.instant [W], power.limit [W], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.gpucurrent, pcie.link.width.current, clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/07/24 06:14:28.204, P2, 1800, 7601, 82.32, 300.00, 65, 0, 0, 42272, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:14:29.209, P2, 1800, 7601, 82.57, 300.00, 65, 0, 0, 42272, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:14:30.209, P2, 1800, 7601, 82.25, 300.00, 65, 0, 0, 42272, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:14:31.210, P2, 1800, 7601, 82.50, 300.00, 65, 0, 0, 42272, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:14:32.211, P8, 300, 405, 52.67, 300.00, 63, 0, 0, 42272, 1, 16, Not Active, Not Active, Not Active
2026/07/24 06:14:33.212, P8, 210, 405, 24.53, 300.00, 63, 0, 0, 42272, 1, 16, Not Active, Not Active, Not Active
2026/07/24 06:14:34.214, P8, 210, 405, 23.59, 300.00, 63, 0, 0, 42272, 1, 16, Active, Not Active, Not Active
2026/07/24 06:14:35.215, P8, 210, 405, 23.85, 300.00, 63, 0, 0, 42272, 1, 16, Not Active, Not Active, Not Active
2026/07/24 06:14:36.216, P8, 210, 405, 24.35, 300.00, 62, 0, 0, 42272, 1, 16, Active, Not Active, Not Active
2026/07/24 06:14:37.217, P8, 210, 405, 23.99, 300.00, 62, 0, 0, 42272, 1, 16, Active, Not Active, Not Active
2026/07/24 06:14:38.218, P8, 210, 405, 23.78, 300.00, 62, 0, 0, 42272, 1, 16, Active, Not Active, Not Active
2026/07/24 06:14:39.219, P8, 210, 405, 23.43, 300.00, 62, 0, 0, 42272, 1, 16, Active, Not Active, Not Active
2026/07/24 06:14:40.220, P8, 210, 405, 23.67, 300.00, 62, 0, 0, 42272, 1, 16, Not Active, Not Active, Not Active
2026/07/24 06:14:41.221, P8, 210, 405, 23.60, 300.00, 62, 0, 0, 42272, 1, 16, Active, Not Active, Not Active
2026/07/24 06:14:42.223, P8, 210, 405, 23.13, 300.00, 62, 0, 0, 42272, 1, 16, Active, Not Active, Not Active
2026/07/24 06:14:43.224, P8, 210, 405, 23.40, 300.00, 61, 0, 0, 42272, 1, 16, Not Active, Not Active, Not Active
2026/07/24 06:14:44.225, P8, 210, 405, 23.39, 300.00, 61, 0, 0, 42272, 1, 16, Active, Not Active, Not Active
2026/07/24 06:14:45.227, P8, 210, 405, 23.16, 300.00, 61, 0, 0, 42272, 1, 16, Active, Not Active, Not Active
