timestamp, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw.instant [W], power.limit [W], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.gpucurrent, pcie.link.width.current, clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/07/24 06:15:39.365, P2, 1695, 7601, 109.22, 230.00, 72, 0, 0, 21112, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:15:40.370, P2, 1695, 7601, 87.64, 230.00, 71, 0, 0, 21112, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:15:41.371, P2, 1695, 7601, 230.79, 230.00, 76, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:15:42.372, P2, 1695, 7601, 231.27, 230.00, 77, 93, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:15:43.373, P2, 1665, 7601, 231.03, 230.00, 77, 95, 96, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:15:44.374, P2, 1680, 7601, 229.70, 230.00, 77, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:15:45.374, P2, 1695, 7601, 233.62, 230.00, 77, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:15:46.375, P2, 1680, 7601, 230.54, 230.00, 77, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:15:47.376, P2, 1680, 7601, 228.57, 230.00, 78, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:15:48.377, P2, 1665, 7601, 228.57, 230.00, 78, 94, 96, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:15:49.378, P2, 1695, 7601, 231.50, 230.00, 78, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:15:50.379, P2, 1680, 7601, 230.96, 230.00, 78, 94, 96, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:15:51.380, P2, 1680, 7601, 231.33, 230.00, 78, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:15:52.381, P2, 1680, 7601, 229.67, 230.00, 78, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:15:53.381, P2, 1680, 7601, 231.44, 230.00, 78, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:15:54.382, P2, 1695, 7601, 230.86, 230.00, 78, 93, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:15:55.383, P2, 1680, 7601, 232.25, 230.00, 78, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:15:56.385, P2, 1680, 7601, 231.26, 230.00, 78, 94, 96, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:15:57.385, P2, 1680, 7601, 232.04, 230.00, 78, 94, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:15:58.386, P2, 1680, 7601, 232.43, 230.00, 79, 93, 95, 21112, 3, 16, Active, Not Active, Not Active
