timestamp, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw.instant [W], power.limit [W], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.gpucurrent, pcie.link.width.current, clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/07/24 06:18:13.329, P2, 1845, 7601, 107.18, 230.00, 73, 0, 0, 21112, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:18:14.334, P2, 1695, 7601, 89.32, 230.00, 72, 0, 0, 21112, 3, 16, Not Active, Not Active, Not Active
2026/07/24 06:18:15.335, P2, 1530, 7601, 212.85, 230.00, 77, 94, 67, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:16.336, P2, 1605, 7601, 230.23, 230.00, 78, 91, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:17.337, P2, 1620, 7601, 229.65, 230.00, 78, 92, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:18.338, P2, 1605, 7601, 230.00, 230.00, 78, 92, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:19.339, P2, 1605, 7601, 229.32, 230.00, 78, 92, 95, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:20.340, P2, 1605, 7601, 214.04, 230.00, 78, 92, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:21.341, P2, 1605, 7601, 222.13, 230.00, 78, 92, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:22.342, P2, 1620, 7601, 222.84, 230.00, 78, 92, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:23.343, P2, 1620, 7601, 224.40, 230.00, 78, 92, 94, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:24.344, P2, 1515, 7601, 205.90, 230.00, 78, 91, 92, 21112, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:25.345, P2, 1650, 7601, 229.98, 230.00, 78, 92, 94, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:26.346, P2, 1650, 7601, 227.36, 230.00, 78, 92, 94, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:27.347, P2, 1620, 7601, 228.80, 230.00, 79, 92, 94, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:28.348, P2, 1605, 7601, 229.30, 230.00, 78, 92, 95, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:29.349, P2, 1470, 7601, 236.49, 230.00, 79, 97, 48, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:30.350, P2, 1635, 7601, 234.10, 230.00, 79, 92, 94, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:31.352, P2, 1635, 7601, 232.55, 230.00, 79, 92, 94, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:32.353, P2, 1635, 7601, 232.62, 230.00, 79, 92, 95, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:33.354, P2, 1650, 7601, 233.26, 230.00, 79, 92, 95, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:34.355, P2, 1455, 7601, 229.51, 230.00, 79, 97, 42, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:35.356, P2, 1605, 7601, 231.77, 230.00, 79, 92, 95, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:36.357, P2, 1620, 7601, 231.20, 230.00, 79, 92, 95, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:37.358, P2, 1620, 7601, 229.29, 230.00, 79, 92, 95, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:38.359, P2, 1605, 7601, 208.39, 230.00, 79, 91, 93, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:39.360, P2, 1605, 7601, 217.63, 230.00, 79, 92, 93, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:40.361, P2, 1605, 7601, 222.61, 230.00, 79, 92, 94, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:41.362, P2, 1620, 7601, 223.90, 230.00, 79, 92, 94, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:42.363, P2, 1605, 7601, 224.83, 230.00, 79, 92, 95, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:43.364, P2, 1635, 7601, 225.45, 230.00, 79, 92, 95, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:44.365, P2, 1650, 7601, 233.57, 230.00, 79, 91, 93, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:45.366, P2, 1635, 7601, 229.97, 230.00, 79, 92, 95, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:46.367, P2, 1620, 7601, 231.36, 230.00, 79, 92, 94, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:47.368, P2, 1620, 7601, 231.67, 230.00, 79, 93, 95, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:48.369, P2, 1455, 7601, 243.79, 230.00, 80, 98, 41, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:49.370, P2, 1635, 7601, 231.49, 230.00, 79, 92, 94, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:50.371, P2, 1650, 7601, 231.35, 230.00, 80, 92, 95, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:51.373, P2, 1635, 7601, 232.13, 230.00, 80, 92, 95, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:52.374, P2, 1590, 7601, 203.85, 230.00, 79, 92, 91, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:53.375, P2, 1500, 7601, 218.78, 230.00, 80, 98, 36, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:54.376, P2, 1605, 7601, 233.51, 230.00, 80, 92, 94, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:55.377, P2, 1605, 7601, 231.81, 230.00, 80, 92, 95, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:56.378, P2, 1620, 7601, 229.83, 230.00, 80, 92, 94, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:57.379, P2, 1620, 7601, 223.40, 230.00, 79, 92, 95, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:58.380, P2, 1590, 7601, 209.65, 230.00, 79, 93, 93, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:18:59.381, P2, 1605, 7601, 219.16, 230.00, 79, 92, 94, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:19:00.382, P2, 1590, 7601, 223.44, 230.00, 79, 92, 94, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:19:01.383, P2, 1605, 7601, 226.21, 230.00, 80, 92, 94, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:19:02.384, P2, 1560, 7601, 239.35, 230.00, 80, 94, 74, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:19:03.385, P2, 1635, 7601, 230.08, 230.00, 80, 92, 94, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:19:04.386, P2, 1635, 7601, 227.65, 230.00, 80, 92, 94, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:19:05.387, P2, 1620, 7601, 229.44, 230.00, 80, 92, 94, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:19:06.388, P2, 1530, 7601, 234.65, 230.00, 79, 93, 72, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:19:07.389, P2, 1485, 7601, 225.96, 230.00, 80, 95, 67, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:19:08.391, P2, 1635, 7601, 233.38, 230.00, 80, 92, 95, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:19:09.392, P2, 1635, 7601, 232.93, 230.00, 80, 92, 94, 21116, 3, 16, Active, Not Active, Not Active
2026/07/24 06:19:10.393, P2, 1635, 7601, 232.57, 230.00, 80, 92, 94, 21116, 3, 16, Active, Not Active, Not Active
